FECHA,Transporte,Ruta,Repartidor,Destinatario mcía.,Entrega,Material,Denominación,Cantidad entrega,Un.medida venta,Destinatario mcía..1,Nombre 1,Nombre 2,Calle,CP,Población,ZonaTransp,ZonaTransp.1,caixes_per_palet,volum_palet_l,pes_palet_kg,palets_equiv
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,4,CAJ,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,125.0,0.0,0.0,0.032
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,0AM4997,BAYMAR BERBERECHOS NATURAL OL120 50/60,20,UN,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,0AM0959,"MILLAS SALSA PAPAS BRAVA 1,85L",4,UN,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,1.0,0.0,0.0,0.6666666666666666
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,ED13,ESTRELLA DAMM 1/3 RET. PP,2,CAJ,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,60.0,475.2,1020.0,0.03333333333333333
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,CAJ,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,0LM2431,BOLSA IND. DE BASURA G120 85x104CM 10U,4,CAJ,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963544,0LM1679,DON PALILLO CAÑAS PAPEL BLANCAS6X200 250,1,UN,9100058727,SNACK (VIC),SNACK (VIC),Plaça Major 28,8500,VIC,DD13100053,CENTRE,640.0,0.0,0.0,0.00026041666666666666
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,ED13,ESTRELLA DAMM 1/3 RET. PP,3,CAJ,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,60.0,475.2,1020.0,0.05
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,CAJ,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,VO13,VOLL-DAMM 1/3 RET.,1,CAJ,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,60.0,475.2,1020.0,0.016666666666666666
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,ED30,ESTRELLA DAMM BARRIL 30,1,BRL,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,6.0,180.0,256.728,0.027777777777777776
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,BRL30V,BARRIL INOX 30L. EURONORMA,1,BRL,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963545,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,16,UN,9100058476,GUSTUM AREAS 2 (GIRONA-LLEIDA),GUSTUM AREAS 2 (GIRONA-LLEIDA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,864.0,0.0,0.0,0.0030864197530864196
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,ED13,ESTRELLA DAMM 1/3 RET. PP,6,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,60.0,475.2,1020.0,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,6,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,ED15LN,ESTRELLA DAMM 1/5 LN,1,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,70.0,360.0,860.4,0.014285714285714285
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,60.0,475.2,1020.0,0.016666666666666666
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,,,,0.1
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963546,0AG0052,VICHY CATALAN GAS 1/2 PET 24U,1,CAJ,9100058446,GUSTUM AREAS 1 (LLEIDA-GIRONA),GUSTUM AREAS 1 (LLEIDA-GIRONA),"CARRETERA C-25 EIX TRANSVE KM 174,6",8503,GURB,DD13100050,AFORES,54.0,0.0,0.0,0.018518518518518517
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963547,0ZU0032,JUVER NECTAR PIÑA 20CL 24U,1,CAJ,136675,MGA GP VIC,MGA GP VIC,"CTRA. DE SANT HIPÒLIT, 53 (NAU 4)",8500,VIC,DD13100050,AFORES,88.0,0.0,0.0,0.011363636363636364
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,827963547,0LI0270,JAGERMEISTER LICOR HIERBAS 70CL,1,BOT,136675,MGA GP VIC,MGA GP VIC,"CTRA. DE SANT HIPÒLIT, 53 (NAU 4)",8500,VIC,DD13100050,AFORES,2000.0,0.0,0.0,8.333333333333333e-05
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,841033693,0AM1615,ROMERO MACARRONES PLUMAS Nº5 HOST. 5KG,1,UN,9100610240,BAR TAVERNA D'PAS,BAR TAVERNA D'PAS,CALLE SANTIAGO RUSI#OL 1,8500,VIC,DD13100055,ESTADI,120.0,0.0,0.0,0.001388888888888889
05/02/2026,11443257,DR0051,855190,PEREZ PEREZ NEWMAN GREGORIO,841033694,CJ12V,CAJAS COMPLETAS 1/2 V,3,CAJ,9100134828,EL CALIU RESTAURANT (VIC),EL CALIU RESTAURANT (VIC),CALLE RIERA 13,8500,VIC,DD13100053,CENTRE,,,,0.1
